age,gender,split,final
42,M,1:29:57,2:58:51
33,M,1:27:41,2:58:51
40,M,1:29:06,2:58:52
44,M,1:27:17,2:58:52
24,M,1:22:58,2:58:53
38,M,1:27:57,2:58:54
38,M,1:27:46,2:58:56
45,M,1:25:20,2:58:57
44,M,1:27:57,2:58:57
20,M,1:27:38,2:58:58
43,M,1:27:07,2:59:00
42,M,1:28:20,2:59:00
39,M,1:26:03,2:59:01
45,M,1:29:24,2:59:01
32,M,1:27:00,2:59:01
45,M,1:27:07,2:59:01
40,M,1:28:29,2:59:02
25,M,1:24:14,2:59:02
36,M,1:27:23,2:59:02
55,M,1:27:13,2:59:05
42,W,1:24:31,2:59:06
27,W,1:27:28,2:59:08
36,M,1:24:35,2:59:09
41,M,1:21:08,2:59:09
39,M,1:24:38,2:59:09
43,M,1:27:46,2:59:10
29,M,1:25:37,2:59:11
30,W,1:28:03,2:59:11
41,M,1:26:08,2:59:14
33,M,1:24:48,2:59:15
43,M,1:29:00,2:59:16
48,M,1:24:56,2:59:16
44,M,1:25:23,2:59:17
46,M,1:28:28,2:59:17
44,M,1:27:22,2:59:17
39,M,1:27:30,2:59:19
44,M,1:28:02,2:59:19
30,W,1:29:26,2:59:19
26,M,1:23:12,2:59:20
38,M,1:24:25,2:59:20
49,M,1:25:54,2:59:20
29,W,1:25:21,2:59:21
33,W,1:26:56,2:59:22
38,M,1:27:40,2:59:22
45,M,1:25:37,2:59:23
29,M,1:27:34,2:59:23
40,M,1:26:05,2:59:24
44,M,1:27:52,2:59:25
28,M,1:29:16,2:59:25
38,M,1:24:34,2:59:27
33,M,1:25:28,2:59:27
46,M,1:28:40,2:59:27
34,M,1:30:05,2:59:29
35,M,1:28:40,2:59:30
40,M,1:27:41,2:59:31
24,M,1:24:08,2:59:32
41,M,1:31:07,2:59:33
35,M,1:24:44,2:59:33
45,M,1:27:44,2:59:34
53,M,1:26:19,2:59:34
25,M,1:20:18,2:59:36
28,M,1:26:39,2:59:36
29,M,1:29:20,2:59:37
27,M,1:24:54,2:59:37
42,M,1:29:06,2:59:38
46,M,1:23:00,2:59:39
40,M,1:26:25,2:59:40
35,M,1:28:31,2:59:40
44,M,1:27:19,2:59:41
32,M,1:27:05,2:59:41
31,M,1:27:57,2:59:45
45,M,1:26:27,2:59:45
51,M,1:28:00,2:59:45
39,M,1:23:55,2:59:48
42,M,1:25:11,2:59:50
37,M,1:24:24,2:59:50
35,M,1:27:28,2:59:50
32,M,1:31:20,2:59:50
30,M,1:17:58,2:59:51
42,M,1:27:21,2:59:52
44,M,1:27:00,2:59:52
43,M,1:29:31,2:59:53
39,M,1:29:49,2:59:54
43,M,1:29:37,2:59:55
39,M,1:26:31,2:59:55
50,M,1:26:12,2:59:56
45,M,1:27:47,2:59:56
46,M,1:25:23,2:59:56
40,M,1:22:55,2:59:56
53,M,1:26:56,2:59:57
36,M,1:26:17,2:59:57
46,M,1:23:47,2:59:59
31,M,1:28:52,3:00:00
30,M,1:28:37,3:00:01
24,M,1:27:45,3:00:01
35,M,1:28:00,3:00:01
31,W,1:25:08,3:00:02
45,M,1:22:48,3:00:02
47,M,1:27:54,3:00:05
34,M,1:28:51,3:00:07
35,M,1:27:38,3:00:08
30,M,1:32:44,3:00:09
45,M,1:26:06,3:00:10
41,M,1:27:33,3:00:10
34,M,1:25:48,3:00:11
35,M,1:25:27,3:00:11
27,M,1:25:33,3:00:12
30,M,1:30:13,3:00:14
23,M,1:26:50,3:00:14
38,M,1:28:07,3:00:15
38,M,1:29:49,3:00:16
40,M,1:26:42,3:00:16
30,M,1:24:46,3:00:16
54,M,1:25:58,3:00:18
36,M,1:25:06,3:00:20
20,M,1:29:09,3:00:20
32,M,1:28:28,3:00:21
38,M,1:22:08,3:00:22
35,M,1:25:32,3:00:25
27,M,1:28:52,3:00:25
34,M,1:29:51,3:00:27
39,M,1:20:39,3:00:28
27,M,1:29:14,3:00:28
42,M,1:27:49,3:00:28
51,M,1:26:04,3:00:29
41,M,1:26:04,3:00:29
24,M,1:26:11,3:00:30
60,M,1:25:30,3:00:31
36,M,1:27:13,3:00:32
42,M,1:25:29,3:00:34
48,M,1:29:44,3:00:35
48,M,1:26:34,3:00:35
45,M,1:27:51,3:00:35
36,M,1:29:11,3:00:36
39,M,1:24:23,3:00:36
28,M,1:27:44,3:00:37
31,W,1:25:59,3:00:38
39,M,1:25:15,3:00:39
44,M,1:26:52,3:00:39
50,M,1:28:56,3:00:41
40,M,1:30:53,3:00:42
41,M,1:30:19,3:00:42
21,M,1:28:34,3:00:42
33,M,1:27:21,3:00:43
29,M,1:26:24,3:00:44
33,M,1:28:21,3:00:45
41,M,1:30:22,3:00:45
39,M,1:27:24,3:00:47
46,M,1:30:08,3:00:47
32,M,1:29:42,3:00:49
27,M,1:29:00,3:00:49
41,M,1:28:57,3:00:49
51,M,1:29:26,3:00:51
44,M,1:27:47,3:00:51
41,M,1:25:06,3:00:51
25,M,1:20:29,3:00:51
38,M,1:23:52,3:00:52
30,M,1:27:10,3:00:53
34,M,1:32:44,3:00:54
32,M,1:29:18,3:00:55
28,M,1:28:30,3:00:56
37,M,1:29:37,3:00:56
33,M,1:26:16,3:00:59
39,M,1:28:36,3:01:00
46,M,1:26:58,3:01:01
30,M,1:26:49,3:01:03
31,M,1:27:01,3:01:04
32,M,1:28:35,3:01:04
52,M,1:25:37,3:01:05
55,M,1:27:30,3:01:05
40,M,1:26:24,3:01:05
46,M,1:26:25,3:01:06
45,M,1:22:45,3:01:07
48,M,1:27:00,3:01:07
42,M,1:27:19,3:01:09
26,M,1:25:25,3:01:10
47,M,1:24:17,3:01:10
51,M,1:29:05,3:01:11
41,M,1:29:56,3:01:11
31,M,1:26:58,3:01:12
31,M,1:23:28,3:01:12
27,W,1:29:05,3:01:15
33,M,1:26:48,3:01:17
32,M,1:30:18,3:01:18
36,M,1:29:27,3:01:20
38,M,1:30:29,3:01:20
30,M,1:32:31,3:01:21
33,M,1:28:17,3:01:23
35,M,1:29:10,3:01:23
31,M,1:27:52,3:01:25
45,M,1:28:26,3:01:26
36,M,1:29:48,3:01:29
39,M,1:24:35,3:01:32
41,M,1:27:53,3:01:33
42,M,1:30:26,3:01:34
29,M,1:30:03,3:01:39
39,M,1:28:13,3:01:39
25,M,1:30:35,3:01:44
42,M,1:24:57,3:01:44
39,M,1:27:25,3:01:44
38,M,1:24:41,3:01:45
48,M,1:27:49,3:01:46
40,M,1:29:07,3:01:47
40,M,1:26:47,3:01:47
38,M,1:26:57,3:01:48
40,M,1:28:20,3:01:49
38,M,1:29:37,3:01:49
30,M,1:28:46,3:01:50
42,W,1:27:24,3:01:51
35,M,1:28:38,3:01:52
43,M,1:28:36,3:01:53
32,M,1:25:27,3:01:54
34,M,1:24:22,3:01:54
23,M,1:20:10,3:01:55
34,W,1:27:56,3:01:55
40,M,1:31:09,3:01:56
32,M,1:32:32,3:01:56
30,M,1:26:01,3:01:57
24,M,1:24:59,3:01:58
47,M,1:25:09,3:01:59
49,M,1:29:33,3:02:00
39,M,1:25:40,3:02:01
43,M,1:27:40,3:02:01
40,M,1:31:01,3:02:02
23,M,1:23:10,3:02:04
29,M,1:29:19,3:02:05
34,M,1:27:15,3:02:05
49,M,1:25:19,3:02:06
32,M,1:29:23,3:02:06
45,M,1:28:46,3:02:06
52,M,1:26:49,3:02:08
33,M,1:30:19,3:02:09
45,M,1:27:41,3:02:12
31,M,1:26:05,3:02:12
35,M,1:26:03,3:02:15
47,M,1:28:26,3:02:16
37,M,1:27:29,3:02:17
43,M,1:27:34,3:02:18
46,M,1:26:31,3:02:19
45,M,1:24:50,3:02:20
31,M,1:27:16,3:02:21
46,M,1:29:00,3:02:25
23,M,1:27:04,3:02:26
34,M,1:27:05,3:02:26
39,M,1:29:09,3:02:27
41,M,1:29:52,3:02:29
25,W,1:29:27,3:02:29
39,M,1:31:04,3:02:29
32,M,1:24:49,3:02:29
52,M,1:24:16,3:02:31
38,M,1:27:31,3:02:31
39,M,1:27:26,3:02:31
47,M,1:26:43,3:02:34
31,M,1:27:31,3:02:35
31,M,1:29:56,3:02:38
35,M,1:27:51,3:02:39
50,M,1:28:45,3:02:39
40,M,1:24:48,3:02:41
51,M,1:28:03,3:02:42
40,M,1:29:16,3:02:42
26,M,1:29:00,3:02:42
30,M,1:21:30,3:02:43
37,M,1:30:05,3:02:44
30,M,1:24:56,3:02:44
23,M,1:26:33,3:02:45
41,M,1:27:55,3:02:46
46,M,1:24:05,3:02:46
33,M,1:23:26,3:02:47
42,M,1:26:11,3:02:47
22,M,1:35:19,3:02:49
44,M,1:27:58,3:02:50
36,M,1:25:43,3:02:51
36,M,1:30:12,3:02:51
22,W,1:29:20,3:02:52
56,M,1:28:33,3:02:53
51,M,1:27:53,3:02:53
25,W,1:28:19,3:02:54
45,M,1:27:47,3:02:54
42,M,1:27:45,3:02:55
48,M,1:31:26,3:02:58
40,M,1:26:14,3:03:02
41,M,1:32:00,3:03:04
43,M,1:24:01,3:03:04
29,M,1:25:17,3:03:06
38,M,1:27:45,3:03:07
39,M,1:12:11,3:03:08
35,M,1:30:10,3:03:08
35,M,1:30:38,3:03:08
34,M,1:29:23,3:03:11
41,M,1:28:15,3:03:12
47,M,1:24:48,3:03:15
35,M,1:28:50,3:03:15
24,M,1:33:02,3:03:15
42,M,1:30:46,3:03:15
42,M,1:27:42,3:03:15
42,M,1:26:47,3:03:19
46,M,1:28:57,3:03:21
41,M,1:28:59,3:03:21
36,W,1:29:49,3:03:23
44,M,1:25:42,3:03:23
20,M,1:17:41,3:03:23
41,M,1:27:00,3:03:24
45,M,1:29:17,3:03:25
33,M,1:32:22,3:03:27
34,W,1:28:38,3:03:27
45,M,1:27:26,3:03:27
29,M,1:29:22,3:03:27
42,M,1:29:19,3:03:27
35,M,1:26:03,3:03:27
51,M,1:28:24,3:03:27
31,M,1:29:42,3:03:28
47,M,1:30:49,3:03:29
31,M,1:27:44,3:03:31
44,M,1:27:36,3:03:31
37,M,1:30:43,3:03:31
37,M,1:27:26,3:03:32
22,M,1:26:14,3:03:34
54,M,1:30:37,3:03:36
45,M,1:28:52,3:03:36
34,M,1:29:36,3:03:38
37,M,1:28:12,3:03:39
37,M,1:24:10,3:03:40
43,M,1:26:30,3:03:40
40,M,1:29:57,3:03:40
44,M,1:28:08,3:03:42
43,M,1:30:17,3:03:44
33,M,1:31:38,3:03:45
42,M,1:30:11,3:03:46
30,M,1:29:33,3:03:47
37,M,1:25:30,3:03:47
42,W,1:28:56,3:03:47
46,M,1:28:31,3:03:51
44,M,1:27:06,3:03:55
43,M,1:28:55,3:03:56
32,M,1:29:16,3:03:57
40,M,1:30:36,3:03:57
42,M,1:28:59,3:04:01
40,M,1:29:03,3:04:02
45,M,1:28:33,3:04:04
39,M,1:28:18,3:04:04
41,M,1:30:18,3:04:05
37,M,1:31:09,3:04:06
40,M,1:30:50,3:04:06
42,M,1:31:13,3:04:07
44,M,1:27:27,3:04:09
25,M,1:26:25,3:04:11
39,M,1:28:03,3:04:11
30,M,1:30:46,3:04:12
41,M,1:27:46,3:04:12
39,M,1:25:24,3:04:13
33,M,1:25:41,3:04:13
24,W,1:32:43,3:04:14
24,M,1:18:52,3:04:14
43,M,1:29:44,3:04:14
31,M,1:28:11,3:04:15
41,M,1:21:43,3:04:18
22,M,1:27:26,3:04:18
31,M,1:29:37,3:04:19
33,M,1:30:48,3:04:19
46,M,1:24:17,3:04:20
37,M,1:31:19,3:04:20
41,M,1:29:22,3:04:21
32,M,1:28:00,3:04:22
35,M,1:30:15,3:04:23
44,M,1:28:38,3:04:24
39,M,1:25:12,3:04:25
30,M,1:16:08,3:04:26
26,M,1:26:47,3:04:29
54,M,1:29:40,3:04:30
50,W,1:30:37,3:04:31
30,M,1:21:29,3:04:35
40,M,1:25:12,3:04:35
32,M,1:24:56,3:04:35
45,M,1:28:24,3:04:36
44,M,1:29:42,3:04:37
34,M,1:30:03,3:04:38
42,M,1:28:38,3:04:39
44,M,1:24:58,3:04:40
32,W,1:30:07,3:04:41
35,M,1:24:14,3:04:41
38,M,1:29:35,3:04:42
33,W,1:31:16,3:04:42
37,M,1:33:11,3:04:42
36,M,1:32:02,3:04:42
26,M,1:29:52,3:04:42
43,M,1:27:24,3:04:45
34,M,1:23:23,3:04:45
37,M,1:28:59,3:04:46
34,M,1:28:13,3:04:47
36,M,1:33:32,3:04:49
37,M,1:24:37,3:04:50
45,M,1:27:00,3:04:50
34,W,1:30:53,3:04:50
48,M,1:28:34,3:04:53
33,M,1:24:44,3:04:53
40,M,1:27:42,3:04:53
39,M,1:29:38,3:04:55
34,M,1:30:01,3:04:56
26,W,1:32:08,3:04:57
47,M,1:28:21,3:04:58
46,M,1:29:36,3:04:58
44,M,1:32:24,3:04:59
40,M,1:26:15,3:05:00
48,M,1:29:56,3:05:00
28,M,1:26:43,3:05:01
34,M,1:30:29,3:05:01
44,M,1:28:13,3:05:02
41,M,1:28:44,3:05:04
34,M,1:29:26,3:05:07
46,M,1:31:18,3:05:07
32,W,1:31:13,3:05:10
39,M,1:26:54,3:05:12
24,W,1:31:36,3:05:12
46,M,1:28:08,3:05:13
20,M,1:33:19,3:05:13
29,M,1:30:07,3:05:14
40,W,1:28:24,3:05:14
41,M,1:28:12,3:05:17
49,M,1:30:33,3:05:17
42,M,1:26:52,3:05:18
42,W,1:29:57,3:05:18
47,M,1:25:46,3:05:19
38,M,1:31:24,3:05:21
40,M,1:27:30,3:05:22
40,M,1:24:54,3:05:23
25,M,1:29:18,3:05:24
51,M,1:29:36,3:05:25
46,M,1:30:15,3:05:26
37,M,1:27:28,3:05:26
23,M,1:22:44,3:05:26
60,M,1:29:39,3:05:27
48,M,1:26:42,3:05:27
47,M,1:29:21,3:05:29
27,M,1:26:35,3:05:30
47,M,1:32:02,3:05:30
40,M,1:30:07,3:05:31
35,M,1:32:37,3:05:31
49,M,1:29:19,3:05:32
45,M,1:27:47,3:05:32
40,M,1:26:58,3:05:32
50,M,1:32:38,3:05:33
27,M,1:30:17,3:05:33
41,M,1:25:47,3:05:34
42,M,1:27:38,3:05:34
41,M,1:28:06,3:05:34
50,M,1:32:09,3:05:35
42,M,1:26:58,3:05:35
36,M,1:30:47,3:05:37
34,M,1:33:36,3:05:37
47,M,1:29:47,3:05:38
39,M,1:31:44,3:05:39
47,M,1:26:36,3:05:41
54,M,1:28:07,3:05:41
49,M,1:30:41,3:05:42
38,M,1:26:46,3:05:43
31,M,1:28:36,3:05:43
36,M,1:28:44,3:05:43
46,W,1:29:25,3:05:43
28,M,1:30:03,3:05:44
35,M,1:29:23,3:05:45
45,M,1:30:09,3:05:45
52,M,1:23:34,3:05:46
39,M,1:28:35,3:05:47
48,M,1:30:22,3:05:47
39,M,1:27:38,3:05:48
43,M,1:31:41,3:05:49
28,M,1:31:35,3:05:49
36,M,1:29:59,3:05:52
37,M,1:30:18,3:05:53
34,M,1:27:47,3:05:53
42,M,1:34:56,3:05:53
24,M,1:26:12,3:05:54
45,M,1:31:28,3:05:57
47,M,1:26:21,3:05:58
24,M,1:23:45,3:05:59
37,M,1:27:22,3:05:59
34,W,1:27:31,3:06:00
43,M,1:32:00,3:06:00
46,M,1:25:27,3:06:00
38,M,1:32:17,3:06:02
36,M,1:25:14,3:06:03
43,M,1:28:09,3:06:05
29,M,1:29:46,3:06:06
47,M,1:21:35,3:06:07
36,M,1:32:41,3:06:08
26,M,1:29:49,3:06:09
32,M,1:26:36,3:06:09
51,M,1:29:21,3:06:10
28,M,1:33:46,3:06:11
44,M,1:29:41,3:06:11
44,M,1:31:27,3:06:12
42,M,1:31:37,3:06:12
46,M,1:30:29,3:06:12
32,W,1:28:53,3:06:13
32,M,1:28:08,3:06:15
42,W,1:30:18,3:06:16
49,M,1:26:16,3:06:16
28,W,1:30:36,3:06:16
39,M,1:30:29,3:06:17
47,M,1:33:00,3:06:17
35,M,1:30:40,3:06:18
35,M,1:20:22,3:06:18
35,M,1:29:34,3:06:19
47,M,1:22:40,3:06:20
51,M,1:32:39,3:06:20
40,M,1:28:51,3:06:21
44,M,1:28:53,3:06:22
42,M,1:27:15,3:06:23
33,M,1:28:45,3:06:23
45,M,1:29:14,3:06:24
32,M,1:29:37,3:06:24
34,M,1:29:53,3:06:24
39,M,1:28:24,3:06:25
57,M,1:29:02,3:06:25
30,M,1:32:44,3:06:25
46,W,1:28:16,3:06:27
51,M,1:25:51,3:06:29
41,M,1:26:30,3:06:29
42,M,1:28:01,3:06:31
36,M,1:31:50,3:06:32
33,M,1:26:28,3:06:33
35,M,1:29:03,3:06:33
41,M,1:33:14,3:06:34
29,M,1:23:51,3:06:34
48,M,1:30:32,3:06:35
56,M,1:29:43,3:06:36
44,M,1:29:43,3:06:36
32,W,1:26:43,3:06:37
44,M,1:28:24,3:06:37
38,M,1:25:03,3:06:38
30,M,1:28:17,3:06:40
47,M,1:31:50,3:06:41
30,M,1:27:54,3:06:42
35,M,1:28:10,3:06:43
45,W,1:28:09,3:06:44
37,M,1:32:43,3:06:45
47,M,1:30:08,3:06:45
36,M,1:30:57,3:06:47
45,M,1:28:27,3:06:51
44,M,1:28:11,3:06:52
31,W,1:32:03,3:06:52
37,M,1:31:40,3:06:53
40,M,1:26:18,3:06:54
37,M,1:28:16,3:06:54
58,M,1:28:42,3:06:55
38,M,1:26:04,3:06:57
41,M,1:31:30,3:06:57
28,M,1:33:40,3:06:57
41,M,1:31:45,3:06:59
32,M,1:32:08,3:07:01
50,M,1:30:37,3:07:01
54,M,1:29:52,3:07:02
40,W,1:31:05,3:07:03
35,M,1:27:03,3:07:04
44,M,1:31:51,3:07:04
47,M,1:28:33,3:07:05
30,M,1:27:39,3:07:05
43,M,1:27:17,3:07:07
24,W,1:31:33,3:07:07
22,W,1:31:33,3:07:07
24,M,1:24:38,3:07:08
28,M,1:33:16,3:07:09
37,M,1:29:45,3:07:10
35,M,1:33:06,3:07:10
35,M,1:29:59,3:07:11
31,M,1:28:59,3:07:11
51,M,1:27:50,3:07:11
48,M,1:30:46,3:07:13
46,M,1:28:59,3:07:14
24,W,1:32:15,3:07:14
30,M,1:27:13,3:07:16
27,M,1:28:30,3:07:17
33,M,1:30:49,3:07:17
46,M,1:32:07,3:07:18
37,M,1:32:27,3:07:19
43,M,1:26:58,3:07:19
40,M,1:29:35,3:07:19
39,M,1:27:56,3:07:21
32,M,1:30:27,3:07:22
22,M,1:28:12,3:07:25
53,M,1:32:41,3:07:25
38,M,1:26:32,3:07:26
47,M,1:29:24,3:07:28
41,M,1:31:16,3:07:30
24,W,1:27:44,3:07:31
30,M,1:30:54,3:07:31
40,M,1:30:40,3:07:31
48,M,1:28:48,3:07:32
42,M,1:31:21,3:07:33
41,M,1:28:53,3:07:34
45,M,1:30:03,3:07:35
39,M,1:32:08,3:07:35
31,M,1:30:56,3:07:35
34,M,1:30:18,3:07:36
37,M,1:25:28,3:07:36
45,M,1:29:15,3:07:36
27,M,1:29:49,3:07:37
41,M,1:30:50,3:07:37
46,M,1:28:50,3:07:38
37,M,1:26:20,3:07:39
49,M,1:30:31,3:07:39
36,W,1:31:12,3:07:39
47,M,1:32:52,3:07:40
37,M,1:26:09,3:07:41
35,M,1:28:22,3:07:43
31,M,1:31:29,3:07:43
38,M,1:32:44,3:07:44
30,M,1:30:09,3:07:44
47,M,1:32:13,3:07:44
47,M,1:27:46,3:07:45
25,M,1:32:25,3:07:46
53,M,1:28:18,3:07:49
27,M,1:29:27,3:07:51
31,M,1:28:52,3:07:51
29,M,1:31:00,3:07:51
54,M,1:28:14,3:07:51
30,M,1:25:30,3:07:51
36,M,1:25:30,3:07:52
29,M,1:25:10,3:07:52
30,M,1:33:58,3:07:55
52,M,1:30:39,3:07:56
44,M,1:30:40,3:07:56
43,M,1:30:16,3:07:56
46,M,1:29:08,3:07:57
41,M,1:27:46,3:07:57
36,M,1:22:15,3:07:58
39,M,1:29:53,3:08:00
29,W,1:30:19,3:08:00
48,M,1:32:08,3:08:00
48,M,1:32:24,3:08:01
26,M,1:33:22,3:08:01
46,M,1:20:45,3:08:01
24,M,1:18:40,3:08:03
47,M,1:30:17,3:08:04
34,W,1:28:53,3:08:05
45,M,1:30:28,3:08:06
32,W,1:32:13,3:08:06
53,M,1:28:44,3:08:06
54,M,1:30:38,3:08:06
46,M,1:24:09,3:08:07
20,M,1:26:21,3:08:08
23,M,1:31:41,3:08:08
46,M,1:29:50,3:08:08
38,M,1:29:32,3:08:08
59,M,1:30:45,3:08:11
50,M,1:31:11,3:08:12
30,M,1:31:22,3:08:12
26,W,1:32:07,3:08:12
38,M,1:37:59,3:08:13
61,M,1:30:36,3:08:14
25,M,1:27:09,3:08:14
45,M,1:30:14,3:08:14
26,M,1:29:30,3:08:14
37,M,1:30:47,3:08:16
46,M,1:28:40,3:08:16
51,M,1:27:57,3:08:16
41,M,1:30:45,3:08:17
43,M,1:30:36,3:08:17
42,M,1:30:09,3:08:18
47,M,1:25:40,3:08:18
51,M,1:28:29,3:08:18
49,M,1:27:41,3:08:18
26,W,1:30:18,3:08:19
37,W,1:33:43,3:08:20
48,M,1:33:07,3:08:24
44,M,1:33:31,3:08:26
36,M,1:30:07,3:08:26
38,M,1:32:17,3:08:26
38,M,1:26:43,3:08:27
32,M,1:18:40,3:08:27
42,M,1:31:13,3:08:28
31,M,1:29:05,3:08:28
27,M,1:22:48,3:08:29
50,M,1:28:04,3:08:30
29,M,1:33:25,3:08:31
34,M,1:32:51,3:08:32
34,M,1:33:26,3:08:32
37,M,1:28:16,3:08:32
37,M,1:34:10,3:08:33
38,W,1:31:10,3:08:33
48,M,1:30:24,3:08:33
22,M,1:29:07,3:08:33
56,M,1:32:38,3:08:34
39,M,1:27:28,3:08:34
31,M,1:29:06,3:08:36
40,W,1:33:16,3:08:37
45,M,1:28:26,3:08:38
47,M,1:31:06,3:08:38
47,M,1:27:00,3:08:43
39,M,1:30:00,3:08:43
39,M,1:33:16,3:08:43
34,M,1:31:20,3:08:45
31,M,1:23:08,3:08:46
52,M,1:33:42,3:08:46
36,M,1:31:01,3:08:47
40,M,1:28:07,3:08:47
40,M,1:29:42,3:08:47
41,M,1:31:27,3:08:49
32,M,1:32:11,3:08:50
46,M,1:32:24,3:08:51
24,M,1:28:00,3:08:51
39,M,1:29:05,3:08:53
41,M,1:28:52,3:08:53
40,W,1:29:39,3:08:54
29,M,1:30:40,3:08:54
33,M,1:31:03,3:08:55
46,M,1:30:50,3:08:56
34,M,1:33:00,3:08:57
45,M,1:31:19,3:08:57
37,M,1:31:30,3:08:58
28,M,1:32:18,3:08:59
49,M,1:30:15,3:09:00
24,M,1:33:10,3:09:02
28,W,1:29:29,3:09:02
43,M,1:29:05,3:09:02
37,M,1:26:48,3:09:02
27,W,1:33:43,3:09:03
32,M,1:29:25,3:09:03
42,M,1:36:00,3:09:04
32,M,1:27:09,3:09:06
39,M,1:30:40,3:09:06
39,M,1:30:35,3:09:08
38,M,1:33:16,3:09:09
25,M,1:30:59,3:09:09
56,M,1:27:02,3:09:09
26,W,1:32:25,3:09:13
29,M,1:26:49,3:09:14
46,M,1:31:25,3:09:14
28,M,1:32:26,3:09:15
32,M,1:25:01,3:09:15
35,W,1:30:13,3:09:16
34,M,1:32:45,3:09:17
46,M,1:33:33,3:09:17
53,M,1:27:33,3:09:17
30,M,1:30:41,3:09:18
51,M,1:33:00,3:09:19
30,M,1:35:17,3:09:19
45,M,1:32:52,3:09:20
51,M,1:25:27,3:09:21
23,W,1:33:06,3:09:23
39,M,1:30:39,3:09:23
28,M,1:27:17,3:09:24
36,M,1:28:54,3:09:26
46,M,1:23:04,3:09:28
29,M,1:23:21,3:09:28
27,M,1:34:23,3:09:29
39,M,1:31:28,3:09:30
44,M,1:30:34,3:09:30
42,M,1:28:12,3:09:32
48,M,1:26:31,3:09:33
43,M,1:32:38,3:09:33
20,M,1:31:26,3:09:34
43,M,1:32:51,3:09:37
45,M,1:25:48,3:09:38
44,M,1:32:21,3:09:39
50,M,1:32:54,3:09:39
28,W,1:32:20,3:09:42
45,M,1:31:07,3:09:42
34,M,1:31:47,3:09:42
29,M,1:27:38,3:09:43
45,M,1:36:34,3:09:43
44,M,1:29:39,3:09:43
35,M,1:24:54,3:09:44
42,W,1:32:07,3:09:44
43,M,1:32:58,3:09:44
25,W,1:30:42,3:09:45
45,M,1:31:16,3:09:45
32,M,1:32:10,3:09:45
29,M,1:26:10,3:09:45
49,M,1:31:45,3:09:47
44,M,1:34:27,3:09:47
36,M,1:29:43,3:09:47
44,M,1:25:36,3:09:48
51,M,1:30:52,3:09:48
44,M,1:30:24,3:09:49
33,M,1:32:49,3:09:49
33,W,1:32:08,3:09:51
24,M,1:33:13,3:09:51
34,M,1:32:37,3:09:52
43,M,1:28:13,3:09:52
46,M,1:32:42,3:09:53
34,M,1:29:38,3:09:53
35,M,1:32:53,3:09:55
26,M,1:33:13,3:09:55
31,M,1:33:18,3:09:55
58,M,1:30:30,3:09:56
45,M,1:27:30,3:09:58
41,M,1:33:43,3:10:00
43,M,1:31:20,3:10:00
26,M,1:26:43,3:10:02
45,M,1:29:08,3:10:04
40,M,1:32:45,3:10:04
33,M,1:25:24,3:10:05
44,M,1:33:47,3:10:05
33,M,1:32:56,3:10:06
52,M,1:31:23,3:10:06
30,M,1:30:41,3:10:06
29,M,1:31:40,3:10:06
35,M,1:30:52,3:10:06
44,M,1:28:45,3:10:08
45,M,1:34:16,3:10:09
42,M,1:26:34,3:10:10
37,M,1:32:53,3:10:10
40,M,1:33:19,3:10:11
42,M,1:30:54,3:10:12
37,M,1:31:31,3:10:12
30,M,1:34:34,3:10:12
23,M,1:31:51,3:10:13
38,M,1:29:42,3:10:13
45,M,1:29:48,3:10:14
29,M,1:32:46,3:10:14
37,M,1:31:56,3:10:15
40,M,1:29:28,3:10:15
21,M,1:29:42,3:10:16
31,M,1:32:41,3:10:18
44,M,1:21:24,3:10:18
29,M,1:28:39,3:10:19
42,M,1:30:05,3:10:19
39,M,1:30:34,3:10:21
36,M,1:22:12,3:10:21
36,M,1:25:43,3:10:22
39,M,1:28:12,3:10:23
28,M,1:32:11,3:10:25
39,M,1:35:00,3:10:27
45,M,1:29:45,3:10:27
32,M,1:33:06,3:10:28
44,W,1:33:35,3:10:30
33,M,1:24:33,3:10:32
40,M,1:26:28,3:10:33
50,M,1:34:23,3:10:34
24,M,1:33:56,3:10:34
43,M,1:29:54,3:10:34
34,M,1:26:42,3:10:34
43,M,1:33:03,3:10:35
43,W,1:32:21,3:10:36
34,M,1:24:36,3:10:36
28,W,1:31:35,3:10:37
38,W,1:33:54,3:10:37
49,M,1:33:34,3:10:38
36,M,1:28:46,3:10:38
40,W,1:32:49,3:10:40
26,M,1:30:51,3:10:40
42,M,1:31:07,3:10:41
46,M,1:31:20,3:10:41
40,M,1:29:21,3:10:42
45,M,1:33:50,3:10:42
38,M,1:31:05,3:10:44
33,M,1:31:11,3:10:45
31,M,1:32:06,3:10:46
31,M,1:33:59,3:10:47
52,M,1:34:12,3:10:48
30,M,1:34:51,3:10:49
28,M,1:30:51,3:10:49
44,M,1:26:48,3:10:50
33,M,1:29:34,3:10:50
28,M,1:24:17,3:10:50
36,M,1:32:43,3:10:50
47,M,1:33:43,3:10:51
34,W,1:33:06,3:10:52
43,M,1:29:48,3:10:52
40,M,1:31:47,3:10:52
35,M,1:31:28,3:10:55
29,M,1:28:54,3:10:56
38,M,1:26:27,3:10:56
25,M,1:26:55,3:10:56
35,M,1:28:08,3:10:56
46,M,1:32:38,3:10:57
38,W,1:33:54,3:10:58
32,M,1:27:59,3:10:59
32,W,1:32:33,3:11:00
31,W,1:27:45,3:11:01
52,M,1:34:06,3:11:02
35,M,1:32:45,3:11:03
43,M,1:29:51,3:11:04
